id,title,project_name,developer,community,city,property_type,bedrooms,bathrooms,size_sqft,price_aed,payment_plan,handover,status,amenities,nearby_landmarks,roi_hint,latitude,longitude,image_url,source,featured
SYN_0254,Apartment in Dubai Marina - 1 Bed,Dubai Marina Tower C,"Kline, Taylor and Price",Dubai Marina,Dubai,Apartment,1,2,857.0,1176109,1% Monthly,Q2 2026,Off-plan,"Security, Pool, Parking, Maids Room",Dubai Marina,,25.086022146618372,55.14929716648361,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0255,Apartment in Ajman Downtown - 2 Bed,Ajman Downtown Tower A,"Price, Wells and Stevenson",Ajman Downtown,Ajman,Apartment,2,3,1210.0,208067,Cash/Mortgage,Ready,Ready,"Sea View, Pool, Parking",Ajman Downtown,8% Net Yield,25.397028760110008,55.50775138855541,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0256,Apartment in Business Bay - 0 Bed,Business Bay Tower A,Gonzales-Lamb,Business Bay,Dubai,Apartment,0,1,460.0,522125,Cash/Mortgage,Ready,Ready,"Gym, Sea View, Parking, Metro Access",Business Bay,6% Net Yield,25.19348537186221,55.27114950863152,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0257,Penthouse in Business Bay - 5 Bed,Business Bay Villas,Johnson Ltd,Business Bay,Dubai,Penthouse,5,6,1909.0,2232521,1% Monthly,Q4 2027,Off-plan,"Parking, Maids Room, Balcony, Sea View",Business Bay,,25.174684570857274,55.25749877185139,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0258,Townhouse in Downtown Dubai - 5 Bed,Downtown Dubai Villas,Anderson-Steele,Downtown Dubai,Dubai,Townhouse,5,6,2011.0,3520517,60/40,Q4 2027,Off-plan,"Pool, Gym, Security, Maids Room, Sea View, Balcony",Downtown Dubai,7% Net Yield,25.206202803243535,55.27205136908493,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0259,Apartment in Palm Jumeirah - 2 Bed,Palm Jumeirah Tower A,Patel Group,Palm Jumeirah,Dubai,Apartment,2,3,1227.0,2737130,Cash/Mortgage,Ready,Ready,"Sea View, Security, Metro Access, Parking",Palm Jumeirah,,25.112722124429222,55.13746017769092,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0260,Villa in Downtown Dubai - 1 Bed,Downtown Dubai Villas,Peterson-Rivera,Downtown Dubai,Dubai,Villa,1,2,1425.0,2323249,50/50,Q2 2026,Off-plan,"Gym, Security, Parking",Downtown Dubai,5% Net Yield,25.188507185032687,55.27194984663638,https://images.unsplash.com/photo-1613490493576-7fde63acd811?w=600&h=400&fit=crop,synthetic,False
SYN_0261,Apartment in Downtown Dubai - 2 Bed,Downtown Dubai Tower A,Schultz-Shepherd,Downtown Dubai,Dubai,Apartment,2,3,1296.0,1720690,60/40,Q4 2027,Off-plan,"Parking, Sea View, Security, Maids Room",Downtown Dubai,,25.190504900276487,55.27267352506735,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0262,Townhouse in Dubai Hills Estate - 1 Bed,Dubai Hills Estate Villas,"Zimmerman, Morrison and Wright",Dubai Hills Estate,Dubai,Townhouse,1,2,885.0,1160260,40/60 post-handover,Q4 2027,Off-plan,"Security, Pool, Maids Room, Sea View, Balcony",Dubai Hills Estate,5% Net Yield,25.106917363382035,55.23560383886583,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0263,Apartment in Business Bay - 2 Bed,Business Bay Tower A,Stevens and Sons,Business Bay,Dubai,Apartment,2,3,1061.0,1334407,1% Monthly,Q2 2026,Off-plan,"Maids Room, Pool, Parking",Business Bay,7% Net Yield,25.19367590613122,55.26868311633992,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0264,Apartment in Downtown Dubai - 0 Bed,Downtown Dubai Tower A,Robinson Ltd,Downtown Dubai,Dubai,Apartment,0,1,634.0,1071546,1% Monthly,Q4 2025,Off-plan,"Security, Sea View, Parking, Balcony, Pool, Maids Room",Downtown Dubai,,25.18738986960502,55.27467109253667,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0265,Villa in Business Bay - 2 Bed,Business Bay Villas,Cole LLC,Business Bay,Dubai,Villa,2,3,1552.5,1605638,50/50,Q4 2027,Off-plan,"Maids Room, Sea View, Security, Metro Access, Gym",Business Bay,7% Net Yield,25.186890367403898,55.26812421577049,https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=600&h=400&fit=crop,synthetic,False
SYN_0266,Villa in Ajman Downtown - 2 Bed,Ajman Downtown Villas,Simmons-Saunders,Ajman Downtown,Ajman,Villa,2,3,1810.5,317202,1% Monthly,Q4 2027,Off-plan,"Pool, Balcony, Sea View, Maids Room, Security, Gym",Ajman Downtown,7% Net Yield,25.400864546223698,55.50551751419576,https://images.unsplash.com/photo-1613490493576-7fde63acd811?w=600&h=400&fit=crop,synthetic,False
SYN_0267,Townhouse in Business Bay - 5 Bed,Business Bay Villas,"Townsend, Peterson and Thornton",Business Bay,Dubai,Townhouse,5,6,2176.0,2127420,Cash/Mortgage,Ready,Ready,"Security, Balcony, Gym, Metro Access, Sea View, Parking",Business Bay,5% Net Yield,25.17417220816263,55.26482830568425,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0268,Townhouse in Ajman Downtown - 2 Bed,Ajman Downtown Villas,Carroll-Lowe,Ajman Downtown,Ajman,Townhouse,2,3,1161.0,192611,Cash/Mortgage,Ready,Ready,"Security, Pool, Parking, Sea View, Metro Access",Ajman Downtown,7% Net Yield,25.407216357948933,55.52255279858318,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0269,Townhouse in Creek Harbour - 1 Bed,Creek Harbour Villas,Miller Group,Creek Harbour,Dubai,Townhouse,1,2,972.0,1367411,Cash/Mortgage,Ready,Ready,"Security, Maids Room, Pool, Metro Access, Balcony, Sea View",Creek Harbour,,25.197818793296765,55.33790663329511,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0270,Villa in Downtown Dubai - 3 Bed,Downtown Dubai Villas,"Hernandez, Johnston and Bennett",Downtown Dubai,Dubai,Villa,3,4,2154.0,3197162,Cash/Mortgage,Ready,Ready,"Gym, Security, Sea View, Pool, Parking, Maids Room",Downtown Dubai,,25.20471092579796,55.27640088545976,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0271,Apartment in Downtown Dubai - 1 Bed,Downtown Dubai Tower B,King-Torres,Downtown Dubai,Dubai,Apartment,1,2,995.0,1764511,Cash/Mortgage,Ready,Ready,"Metro Access, Parking, Security, Pool, Gym, Maids Room",Downtown Dubai,6% Net Yield,25.196226820154244,55.27703440582972,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0272,Apartment in Ajman Downtown - 3 Bed,Ajman Downtown Tower C,Zhang-Shaw,Ajman Downtown,Ajman,Apartment,3,4,1323.0,233521,Cash/Mortgage,Ready,Ready,"Gym, Parking, Sea View",Ajman Downtown,,25.402367933675077,55.50777202388499,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0273,Apartment in Dubai Hills Estate - 0 Bed,Dubai Hills Estate Tower C,"Evans, Lawson and Williams",Dubai Hills Estate,Dubai,Apartment,0,1,468.0,701384,Cash/Mortgage,Ready,Ready,"Pool, Parking, Security, Metro Access, Balcony, Sea View",Dubai Hills Estate,,25.102686617288633,55.23476486604574,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0274,Penthouse in Ajman Downtown - 2 Bed,Ajman Downtown Villas,Little Group,Ajman Downtown,Ajman,Penthouse,2,3,1028.0,140874,1% Monthly,Q1 2027,Off-plan,"Balcony, Maids Room, Gym, Security, Sea View, Metro Access",Ajman Downtown,6% Net Yield,25.40948724601767,55.51028944068064,https://images.unsplash.com/photo-1600585152915-d208bec867a1?w=600&h=400&fit=crop,synthetic,False
SYN_0275,Apartment in Creek Harbour - 1 Bed,Creek Harbour Tower C,King and Sons,Creek Harbour,Dubai,Apartment,1,2,881.0,1005754,50/50,Q4 2027,Off-plan,"Maids Room, Balcony, Gym, Metro Access",Creek Harbour,6% Net Yield,25.196816869286423,55.34118539745888,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0276,Apartment in Ajman Downtown - 3 Bed,Ajman Downtown Tower A,Lewis-Long,Ajman Downtown,Ajman,Apartment,3,4,1396.0,199224,50/50,Q4 2025,Off-plan,"Balcony, Metro Access, Pool, Sea View, Gym, Parking",Ajman Downtown,9% Net Yield,25.3989034906902,55.506319392077074,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0277,Townhouse in Ajman Downtown - 1 Bed,Ajman Downtown Villas,Lopez LLC,Ajman Downtown,Ajman,Townhouse,1,2,866.0,158655,60/40,Q2 2026,Off-plan,"Security, Pool, Metro Access, Gym",Ajman Downtown,,25.39553008489426,55.5205485607669,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0278,Townhouse in Jumeirah Village Circle - 4 Bed,Jumeirah Village Circle Villas,"Davis, Jones and Faulkner",Jumeirah Village Circle,Dubai,Townhouse,4,5,1833.0,1469174,Cash/Mortgage,Ready,Ready,"Metro Access, Parking, Balcony, Sea View",Jumeirah Village Circle,7% Net Yield,25.059163913631146,55.20794218246464,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0279,Apartment in Downtown Dubai - 2 Bed,Downtown Dubai Tower C,"Davis, Miller and Santos",Downtown Dubai,Dubai,Apartment,2,3,1105.0,1862269,Cash/Mortgage,Ready,Ready,"Security, Pool, Parking, Balcony, Maids Room, Metro Access",Downtown Dubai,6% Net Yield,25.18828615456427,55.27242058272835,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0280,Apartment in Dubai Hills Estate - 0 Bed,Dubai Hills Estate Tower B,Watson-Hernandez,Dubai Hills Estate,Dubai,Apartment,0,1,633.0,955226,Cash/Mortgage,Ready,Ready,"Pool, Metro Access, Maids Room",Dubai Hills Estate,5% Net Yield,25.111429346961778,55.22299379008359,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0281,Apartment in Dubai Marina - 1 Bed,Dubai Marina Tower A,Wood Ltd,Dubai Marina,Dubai,Apartment,1,2,882.0,1055523,50/50,Q4 2025,Off-plan,"Sea View, Metro Access, Balcony, Gym",Dubai Marina,6% Net Yield,25.08385640253532,55.14230536914181,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0282,Apartment in Dubai Marina - 3 Bed,Dubai Marina Tower A,Perez-Russell,Dubai Marina,Dubai,Apartment,3,4,1461.0,1613540,Cash/Mortgage,Ready,Ready,"Pool, Security, Maids Room, Sea View, Parking, Metro Access",Dubai Marina,5% Net Yield,25.070885844659077,55.14289405599287,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0283,Apartment in Palm Jumeirah - 2 Bed,Palm Jumeirah Tower B,Parrish-Hughes,Palm Jumeirah,Dubai,Apartment,2,3,1037.0,1771229,Cash/Mortgage,Ready,Ready,"Pool, Metro Access, Maids Room, Security",Palm Jumeirah,7% Net Yield,25.115986446929952,55.131322036694705,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0284,Apartment in Dubai Hills Estate - 0 Bed,Dubai Hills Estate Tower C,"Austin, Stephens and Pope",Dubai Hills Estate,Dubai,Apartment,0,1,654.0,745029,1% Monthly,Q2 2026,Off-plan,"Sea View, Security, Pool, Gym, Balcony, Maids Room",Dubai Hills Estate,,25.12007652986861,55.240012056646286,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0285,Penthouse in Downtown Dubai - 1 Bed,Downtown Dubai Villas,Smith-Schwartz,Downtown Dubai,Dubai,Penthouse,1,2,925.0,1181680,Cash/Mortgage,Ready,Ready,"Security, Balcony, Sea View, Maids Room, Gym",Downtown Dubai,7% Net Yield,25.198971723593974,55.280362981893845,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0286,Apartment in Jumeirah Village Circle - 0 Bed,Jumeirah Village Circle Tower B,Chapman Group,Jumeirah Village Circle,Dubai,Apartment,0,1,698.0,601826,60/40,Q4 2025,Off-plan,"Balcony, Parking, Maids Room, Pool, Security, Metro Access",Jumeirah Village Circle,5% Net Yield,25.05788590780881,55.20445844956117,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0287,Townhouse in Business Bay - 2 Bed,Business Bay Villas,Gonzalez-Smith,Business Bay,Dubai,Townhouse,2,3,1099.0,1394432,1% Monthly,Q4 2025,Off-plan,"Parking, Security, Gym, Balcony, Sea View",Business Bay,,25.192106702885717,55.25782759705536,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0288,Villa in Dubai Marina - 5 Bed,Dubai Marina Villas,"Ramirez, Strong and Higgins",Dubai Marina,Dubai,Villa,5,6,2971.5,4261719,Cash/Mortgage,Ready,Ready,"Parking, Maids Room, Balcony, Sea View, Security",Dubai Marina,,25.079544442533848,55.140045429462475,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0289,Apartment in Creek Harbour - 0 Bed,Creek Harbour Tower A,Hendrix-Peters,Creek Harbour,Dubai,Apartment,0,1,643.0,797586,Cash/Mortgage,Ready,Ready,"Security, Balcony, Gym, Maids Room, Parking",Creek Harbour,5% Net Yield,25.19330755814872,55.33503459669125,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0290,Apartment in Dubai Hills Estate - 1 Bed,Dubai Hills Estate Tower B,Taylor and Sons,Dubai Hills Estate,Dubai,Apartment,1,2,859.0,958726,40/60 post-handover,Q4 2027,Off-plan,"Security, Pool, Sea View, Maids Room, Gym, Balcony",Dubai Hills Estate,,25.117585397047456,55.231226813747,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0291,Villa in Creek Harbour - 2 Bed,Creek Harbour Villas,Mcknight Inc,Creek Harbour,Dubai,Villa,2,3,1860.0,2755406,1% Monthly,Q2 2026,Off-plan,"Balcony, Sea View, Maids Room",Creek Harbour,,25.19987548659971,55.34135959216084,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0292,Apartment in Business Bay - 2 Bed,Business Bay Tower B,Bailey-Woods,Business Bay,Dubai,Apartment,2,3,1215.0,1229403,Cash/Mortgage,Ready,Ready,"Pool, Balcony, Gym, Maids Room, Security",Business Bay,6% Net Yield,25.17877328185587,55.265573660649,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0293,Townhouse in Creek Harbour - 0 Bed,Creek Harbour Villas,Espinoza and Sons,Creek Harbour,Dubai,Townhouse,0,1,655.0,800711,Cash/Mortgage,Ready,Ready,"Security, Gym, Pool, Sea View, Maids Room, Balcony",Creek Harbour,,25.2047602710489,55.33678760889752,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0294,Villa in Dubai Hills Estate - 1 Bed,Dubai Hills Estate Villas,Reid LLC,Dubai Hills Estate,Dubai,Villa,1,2,1491.0,1948793,40/60 post-handover,Q4 2027,Off-plan,"Metro Access, Sea View, Balcony, Security, Maids Room, Pool",Dubai Hills Estate,,25.11775112036145,55.228366175858895,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0295,Townhouse in Ajman Downtown - 2 Bed,Ajman Downtown Villas,"Williams, Taylor and Summers",Ajman Downtown,Ajman,Townhouse,2,3,1010.0,183165,Cash/Mortgage,Ready,Ready,"Balcony, Parking, Pool, Metro Access, Sea View",Ajman Downtown,,25.41432092813061,55.50891895532105,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0296,Apartment in Dubai Hills Estate - 1 Bed,Dubai Hills Estate Tower A,Hoffman Group,Dubai Hills Estate,Dubai,Apartment,1,2,916.0,1226610,Cash/Mortgage,Ready,Ready,"Gym, Parking, Metro Access",Dubai Hills Estate,,25.10760429093818,55.23361151190012,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0297,Penthouse in Ajman Downtown - 1 Bed,Ajman Downtown Villas,Moore and Sons,Ajman Downtown,Ajman,Penthouse,1,2,885.0,143125,1% Monthly,Q2 2026,Off-plan,"Parking, Gym, Metro Access",Ajman Downtown,,25.41173847617771,55.50412377129265,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0298,Villa in Creek Harbour - 2 Bed,Creek Harbour Villas,"Jones, Alexander and Medina",Creek Harbour,Dubai,Villa,2,3,1659.0,2401772,60/40,Q1 2027,Off-plan,"Maids Room, Security, Metro Access, Parking, Sea View, Pool",Creek Harbour,6% Net Yield,25.1856761068747,55.34029723637367,https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=600&h=400&fit=crop,synthetic,False
SYN_0299,Apartment in Business Bay - 1 Bed,Business Bay Tower A,Mcintyre Inc,Business Bay,Dubai,Apartment,1,2,964.0,1022014,50/50,Q4 2025,Off-plan,"Parking, Pool, Metro Access, Gym, Balcony, Sea View",Business Bay,8% Net Yield,25.17800958646244,55.25907078907692,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0300,Villa in Dubai Hills Estate - 2 Bed,Dubai Hills Estate Villas,Hall PLC,Dubai Hills Estate,Dubai,Villa,2,3,1656.0,2117837,40/60 post-handover,Q2 2026,Off-plan,"Security, Pool, Maids Room, Parking, Balcony, Sea View",Dubai Hills Estate,7% Net Yield,25.110258998684767,55.223589067633746,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0301,Penthouse in Jumeirah Village Circle - 2 Bed,Jumeirah Village Circle Villas,Lucas Group,Jumeirah Village Circle,Dubai,Penthouse,2,3,1258.0,989559,60/40,Q4 2025,Off-plan,"Parking, Security, Maids Room, Balcony, Sea View, Pool",Jumeirah Village Circle,,25.065849285601605,55.20786458595208,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0302,Apartment in Palm Jumeirah - 3 Bed,Palm Jumeirah Tower B,Chung Ltd,Palm Jumeirah,Dubai,Apartment,3,4,1546.0,3175213,40/60 post-handover,Q2 2026,Off-plan,"Security, Parking, Maids Room, Pool, Balcony",Palm Jumeirah,8% Net Yield,25.112289454450256,55.13688294444585,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0303,Apartment in Ajman Downtown - 2 Bed,Ajman Downtown Tower B,Nguyen PLC,Ajman Downtown,Ajman,Apartment,2,3,1162.0,187769,Cash/Mortgage,Ready,Ready,"Balcony, Maids Room, Sea View",Ajman Downtown,,25.407065275167184,55.50468008643264,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0304,Apartment in Dubai Marina - 1 Bed,Dubai Marina Tower C,Francis-Weeks,Dubai Marina,Dubai,Apartment,1,2,743.0,799101,Cash/Mortgage,Ready,Ready,"Parking, Maids Room, Gym",Dubai Marina,9% Net Yield,25.089342917183895,55.13435570146317,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0305,Apartment in Ajman Downtown - 1 Bed,Ajman Downtown Tower A,Gill-Burton,Ajman Downtown,Ajman,Apartment,1,2,853.0,161208,40/60 post-handover,Q4 2025,Off-plan,"Maids Room, Gym, Security, Metro Access, Parking",Ajman Downtown,7% Net Yield,25.41364417260735,55.50646758490115,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0306,Apartment in Al Furjan - 1 Bed,Al Furjan Tower C,Martinez Inc,Al Furjan,Dubai,Apartment,1,2,932.0,828132,40/60 post-handover,Q4 2025,Off-plan,"Gym, Maids Room, Parking, Balcony, Metro Access",Al Furjan,6% Net Yield,25.04889080151736,55.157366196326805,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0307,Apartment in Creek Harbour - 5 Bed,Creek Harbour Tower C,Williams Inc,Creek Harbour,Dubai,Apartment,5,6,2043.0,2450660,40/60 post-handover,Q2 2026,Off-plan,"Security, Gym, Parking",Creek Harbour,5% Net Yield,25.20014385531188,55.354026085318345,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0308,Apartment in Jumeirah Village Circle - 3 Bed,Jumeirah Village Circle Tower A,Pace Inc,Jumeirah Village Circle,Dubai,Apartment,3,4,1477.0,1140142,1% Monthly,Q4 2025,Off-plan,"Metro Access, Parking, Sea View",Jumeirah Village Circle,6% Net Yield,25.063336916398512,55.20735669971811,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0309,Apartment in Downtown Dubai - 1 Bed,Downtown Dubai Tower A,"Smith, Chavez and Crawford",Downtown Dubai,Dubai,Apartment,1,2,977.0,1378515,50/50,Q1 2027,Off-plan,"Pool, Sea View, Gym, Metro Access, Maids Room",Downtown Dubai,6% Net Yield,25.199541384342652,55.27385133585279,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0310,Apartment in Business Bay - 3 Bed,Business Bay Tower B,"Fuller, Trujillo and Bradford",Business Bay,Dubai,Apartment,3,4,1319.0,1647986,Cash/Mortgage,Ready,Ready,"Sea View, Gym, Maids Room, Parking",Business Bay,,25.19305227562905,55.26091147635835,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0311,Villa in Dubai Marina - 2 Bed,Dubai Marina Villas,"Holt, Taylor and Clark",Dubai Marina,Dubai,Villa,2,3,1633.5,1702577,Cash/Mortgage,Ready,Ready,"Gym, Sea View, Pool, Balcony",Dubai Marina,6% Net Yield,25.083195327370586,55.14215207579907,https://images.unsplash.com/photo-1613490493576-7fde63acd811?w=600&h=400&fit=crop,synthetic,False
SYN_0312,Townhouse in Dubai Hills Estate - 3 Bed,Dubai Hills Estate Villas,"Sanders, Petty and Medina",Dubai Hills Estate,Dubai,Townhouse,3,4,1312.0,1832550,Cash/Mortgage,Ready,Ready,"Pool, Security, Balcony, Parking, Sea View",Dubai Hills Estate,,25.102037991848725,55.22309678371964,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0313,Apartment in Ajman Downtown - 3 Bed,Ajman Downtown Tower C,Jones PLC,Ajman Downtown,Ajman,Apartment,3,4,1580.0,286758,1% Monthly,Q4 2027,Off-plan,"Parking, Maids Room, Sea View",Ajman Downtown,,25.397071915790672,55.51838436249937,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0314,Townhouse in Downtown Dubai - 1 Bed,Downtown Dubai Villas,Duran-Kelley,Downtown Dubai,Dubai,Townhouse,1,2,896.0,1214493,50/50,Q4 2027,Off-plan,"Sea View, Security, Metro Access",Downtown Dubai,,25.195602774067353,55.282845100292406,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0315,Apartment in Dubai Hills Estate - 3 Bed,Dubai Hills Estate Tower B,"Reynolds, Sanchez and Oconnor",Dubai Hills Estate,Dubai,Apartment,3,4,1585.0,1929044,60/40,Q4 2025,Off-plan,"Security, Gym, Pool, Parking",Dubai Hills Estate,,25.112280137040138,55.22511037630959,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0316,Apartment in Dubai Marina - 1 Bed,Dubai Marina Tower B,Johnson-Murphy,Dubai Marina,Dubai,Apartment,1,2,955.0,1200991,Cash/Mortgage,Ready,Ready,"Metro Access, Gym, Parking, Maids Room",Dubai Marina,5% Net Yield,25.081540477300265,55.140383811730665,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0317,Townhouse in Creek Harbour - 1 Bed,Creek Harbour Villas,Lee and Sons,Creek Harbour,Dubai,Townhouse,1,2,804.0,934554,50/50,Q2 2026,Off-plan,"Maids Room, Sea View, Balcony, Metro Access, Security, Pool",Creek Harbour,,25.19851509949882,55.33951160349217,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0318,Apartment in Jumeirah Village Circle - 3 Bed,Jumeirah Village Circle Tower B,"Rowe, Patterson and Peters",Jumeirah Village Circle,Dubai,Apartment,3,4,1420.0,1077348,40/60 post-handover,Q4 2025,Off-plan,"Maids Room, Balcony, Gym, Parking, Pool",Jumeirah Village Circle,,25.0611449895648,55.206595091573725,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0319,Villa in Al Furjan - 3 Bed,Al Furjan Villas,Ray-Baker,Al Furjan,Dubai,Villa,3,4,2014.5,1929808,Cash/Mortgage,Ready,Ready,"Sea View, Parking, Gym, Metro Access, Security",Al Furjan,,25.04852814024795,55.156670132285406,https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=600&h=400&fit=crop,synthetic,False
SYN_0320,Apartment in Dubai Hills Estate - 1 Bed,Dubai Hills Estate Tower C,"Hull, Jenkins and Johnston",Dubai Hills Estate,Dubai,Apartment,1,2,807.0,1218326,1% Monthly,Q4 2025,Off-plan,"Balcony, Maids Room, Gym",Dubai Hills Estate,6% Net Yield,25.119712371654195,55.23529154407529,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0321,Apartment in Creek Harbour - 3 Bed,Creek Harbour Tower B,"Martin, Cardenas and Hill",Creek Harbour,Dubai,Apartment,3,4,1421.0,1579991,60/40,Q4 2027,Off-plan,"Pool, Parking, Maids Room, Balcony",Creek Harbour,5% Net Yield,25.18752093407671,55.34057501823544,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
